timestamp,Codigo,Nome,Grupo_Sinal,N_Total,N_Treino,N_Holdout,N_Lags,Modelo,Parametros,RMSE,MAE,MAPE,Selecionado,Ruido_Branco,LB_Pvalor,Lags_Sig_PACF,Metodo_Lags
20260527_095838,700003281,CONVÊNIO CNPQ/FACEPE-PRONEX 2008 - PROG.APOIO A NÚCL EXCELÊCIAS,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),55.91952277430521,39.73375394415263,37.09221107982264,False,False,7.873934643973072e-18,"[1, 2]",pacf
20260527_095838,700003281,CONVÊNIO CNPQ/FACEPE-PRONEX 2008 - PROG.APOIO A NÚCL EXCELÊCIAS,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",62.14781340007273,44.45547495875823,37.836486995353795,False,False,7.873934643973072e-18,"[1, 2]",pacf
20260527_095838,700003281,CONVÊNIO CNPQ/FACEPE-PRONEX 2008 - PROG.APOIO A NÚCL EXCELÊCIAS,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",55.833714210875605,48.85608732699362,54.59102906520318,True,False,7.873934643973072e-18,"[1, 2]",pacf
20260527_095838,700003285,CONVÊNIO PPP-2008 - PROGRAMA PRIMEIROS PROJETOS,positivos_e_negativos,55,44,11,0,N/A,N/A,,,,False,True,0.22675064692236863,"[1, 2]",nenhum
20260527_095838,700003295,CONVÊNIO BR 104/PE- TT-266/2007-00 -,apenas_positivos,21,17,4,0,N/A,N/A,,,,False,True,0.9986673810883824,[],nenhum
20260527_095838,700003348,CONVÊNIO TERMO DE COMPROMISSO Nº001/2008 - 001/2008,apenas_positivos,43,35,8,2,ARIMA,"(1,1,3)",664.4687599681062,387.4292344940557,43.14609437733338,True,False,0.021727705983274136,"[1, 2]",pacf
20260527_095838,700003348,CONVÊNIO TERMO DE COMPROMISSO Nº001/2008 - 001/2008,apenas_positivos,43,35,8,2,LR,Ridge(alpha=0.01),722.8737842012375,429.7561255710957,41.804298171348144,False,False,0.021727705983274136,"[1, 2]",pacf
20260527_095838,700003348,CONVÊNIO TERMO DE COMPROMISSO Nº001/2008 - 001/2008,apenas_positivos,43,35,8,2,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",833.5233742636055,590.9953790362881,82.38476107874972,False,False,0.021727705983274136,"[1, 2]",pacf
20260527_095838,700003348,CONVÊNIO TERMO DE COMPROMISSO Nº001/2008 - 001/2008,apenas_positivos,43,35,8,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.01}",782.9176302479273,520.5081775760033,63.926772867225246,False,False,0.021727705983274136,"[1, 2]",pacf
20260527_095838,700003591,CONVÊNIO CT N° 0264.754-88-2008 QUADRA POLIESPORTI - CT N° 0264.754-88/2008,apenas_positivos,82,70,12,4,ARIMA,"(2,1,1)",648.2873486283704,553.377706701794,9.983823394734442,True,False,0.00016274125103603123,"[3, 4]",pacf
20260527_095838,700003591,CONVÊNIO CT N° 0264.754-88-2008 QUADRA POLIESPORTI - CT N° 0264.754-88/2008,apenas_positivos,82,70,12,4,LR,Ridge(alpha=100.0),1119.922992982876,1021.7729043261332,18.575219470017412,False,False,0.00016274125103603123,"[3, 4]",pacf
20260527_095838,700003591,CONVÊNIO CT N° 0264.754-88-2008 QUADRA POLIESPORTI - CT N° 0264.754-88/2008,apenas_positivos,82,70,12,4,SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'rbf'}",661.9607398148177,553.5107252715226,9.885105217618724,False,False,0.00016274125103603123,"[3, 4]",pacf
20260527_095838,700003591,CONVÊNIO CT N° 0264.754-88-2008 QUADRA POLIESPORTI - CT N° 0264.754-88/2008,apenas_positivos,82,70,12,4,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001}",738.4278066351314,629.5061774616694,11.289923642864197,False,False,0.00016274125103603123,"[3, 4]",pacf
20260527_095838,700003614,CONVÊNIO CONTRATO DE TRANSFERENCIA DE RECURSOS DES - 03.10.0328.00,positivos_e_negativos,57,46,11,0,N/A,N/A,,,,False,True,0.6983358366769028,[],nenhum
20260527_095838,700003639,CONVÊNIO CONVENIO FACEPE/CNPQ - PPP 2010 - REGISTRO SICONV 739517/2010,apenas_positivos,53,43,10,2,ARIMA,"(0,1,1)",765.9619968040809,480.31121594996586,27.991477666965125,True,False,9.661543963446688e-17,"[1, 2]",pacf
20260527_095838,700003639,CONVÊNIO CONVENIO FACEPE/CNPQ - PPP 2010 - REGISTRO SICONV 739517/2010,apenas_positivos,53,43,10,2,LR,Ridge(alpha=1.0),913.9293873847856,589.984054465636,28.912724461026894,False,False,9.661543963446688e-17,"[1, 2]",pacf
20260527_095838,700003639,CONVÊNIO CONVENIO FACEPE/CNPQ - PPP 2010 - REGISTRO SICONV 739517/2010,apenas_positivos,53,43,10,2,SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'linear'}",1043.385798464636,738.6873152411038,37.57933247614583,False,False,9.661543963446688e-17,"[1, 2]",pacf
20260527_095838,700003639,CONVÊNIO CONVENIO FACEPE/CNPQ - PPP 2010 - REGISTRO SICONV 739517/2010,apenas_positivos,53,43,10,2,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.001, 'learning_rate_init': 0.01}",1234.4716221659858,955.4457453291877,49.36264143501565,False,False,9.661543963446688e-17,"[1, 2]",pacf
20260527_095838,700003640,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEM 2010 - 610031/2010,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",1537.3348754960614,1409.3860282045077,191.62038040787363,False,False,2.1921649928896114e-17,"[1, 2]",pacf
20260527_095838,700003640,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEM 2010 - 610031/2010,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),1402.9541999144678,1077.5586586554361,167.71923382863065,False,False,2.1921649928896114e-17,"[1, 2]",pacf
20260527_095838,700003640,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEM 2010 - 610031/2010,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",1360.712553822612,1053.0779753085767,137.5331473884694,True,False,2.1921649928896114e-17,"[1, 2]",pacf
20260527_095838,700003640,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEM 2010 - 610031/2010,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.01}",1381.5914739723482,1063.7139038636644,162.5032092472158,False,False,2.1921649928896114e-17,"[1, 2]",pacf
20260527_095838,700003641,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEX 2010 - REGISTRO SICONV 737440/2010,apenas_positivos,55,44,11,2,ARIMA,"(0,1,1)",735.7863408122988,634.2175603426937,49.060662798829384,False,False,7.021405211301926e-18,"[1, 2]",pacf
20260527_095838,700003641,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEX 2010 - REGISTRO SICONV 737440/2010,apenas_positivos,55,44,11,2,LR,Ridge(alpha=0.01),714.8472203802218,487.2015226977882,33.1489878741618,False,False,7.021405211301926e-18,"[1, 2]",pacf
20260527_095838,700003641,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEX 2010 - REGISTRO SICONV 737440/2010,apenas_positivos,55,44,11,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",810.0257873822251,612.7859358670079,40.14286781018234,False,False,7.021405211301926e-18,"[1, 2]",pacf
20260527_095838,700003641,CONVÊNIO CONVENIO FACEPE/CNPQ - PRONEX 2010 - REGISTRO SICONV 737440/2010,apenas_positivos,55,44,11,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.01}",713.454425089679,587.2885777413271,44.99408064416278,True,False,7.021405211301926e-18,"[1, 2]",pacf
20260527_095838,700003647,CONVÊNIO MULHERES DE TEJUCUPAPO - TC.0301.544-37/2009/MC/CAIXA,apenas_positivos,82,70,12,12,ARIMA,"(0,1,3)",5527.157151699891,4919.485010442787,20.423164367044457,True,False,0.0443346143312754,[12],pacf
20260527_095838,700003647,CONVÊNIO MULHERES DE TEJUCUPAPO - TC.0301.544-37/2009/MC/CAIXA,apenas_positivos,82,70,12,12,LR,Ridge(alpha=100.0),5782.908935990274,5072.358197738876,20.337035666072214,False,False,0.0443346143312754,[12],pacf
20260527_095838,700003647,CONVÊNIO MULHERES DE TEJUCUPAPO - TC.0301.544-37/2009/MC/CAIXA,apenas_positivos,82,70,12,12,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'rbf'}",12829.127837227861,11905.74697751749,46.63234778822633,False,False,0.0443346143312754,[12],pacf
20260527_095838,700003647,CONVÊNIO MULHERES DE TEJUCUPAPO - TC.0301.544-37/2009/MC/CAIXA,apenas_positivos,82,70,12,12,MLP,"{'hidden_layer_sizes': (100,), 'alpha': 0.0001, 'learning_rate_init': 0.001}",7022.78024779306,6476.56519081486,25.9187008408945,False,False,0.0443346143312754,[12],pacf
20260527_095838,700003648,CONVÊNIO ESCORREGOU TA DENTRO - TC.0301.545-42/2009/MC/CAIXA,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.8414083341616081,[1],nenhum
20260527_095838,700003651,CONVÊNIO PROGRAMA CASA VERDE E AMARELA - PORTARIA Nº 077/2010,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9941466818337239,[],nenhum
20260527_095838,700003715,CONVÊNIO IPA / PETROBRAS - 6000.0063344.10.4,positivos_e_negativos,70,58,12,0,N/A,N/A,,,,False,True,0.22799229049164377,"[1, 2]",nenhum
20260527_095838,700003836,CONVÊNIO URBANIZAÇÃO NO MUNICÍPIO DE IPOJUCA/PE - TC Nº 0352893-38/2011/MC/CAIXA,apenas_positivos,56,45,11,0,N/A,N/A,,,,False,True,0.7508318786336962,[],nenhum
20260527_095838,700003867,CONVÊNIO IMPLANTAÇÃO CENTRO REFERÊNCIA EM DIREITOS - 760720/2011-SICONV/SDH/PR,positivos_e_negativos,27,22,5,1,ARIMA,"(3,2,0)",5.581245668634539,5.327482553578472,571.2766424876306,False,False,0.0024962726026984696,[1],pacf
20260527_095838,700003867,CONVÊNIO IMPLANTAÇÃO CENTRO REFERÊNCIA EM DIREITOS - 760720/2011-SICONV/SDH/PR,positivos_e_negativos,27,22,5,1,LR,Ridge(alpha=10.0),0.4718519977645656,0.46286198094662956,50.29657706840575,False,False,0.0024962726026984696,[1],pacf
20260527_095838,700003867,CONVÊNIO IMPLANTAÇÃO CENTRO REFERÊNCIA EM DIREITOS - 760720/2011-SICONV/SDH/PR,positivos_e_negativos,27,22,5,1,SVR,"{'C': 1, 'epsilon': 1, 'kernel': 'rbf'}",3.3473960587310794,3.338195342557549,356.77910176232587,False,False,0.0024962726026984696,[1],pacf
20260527_095838,700003867,CONVÊNIO IMPLANTAÇÃO CENTRO REFERÊNCIA EM DIREITOS - 760720/2011-SICONV/SDH/PR,positivos_e_negativos,27,22,5,1,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",0.180274791831968,0.15871323446140356,17.628129505803265,True,False,0.0024962726026984696,[1],pacf
20260527_095838,700003935,CONVÊNIO REFORMA DO PONTO DE CULTURA SITIO DA TRIN -,apenas_positivos,79,67,12,1,ARIMA,"(1,1,3)",5.76841096735006,3.232598866419987,12.040913370185308,True,False,2.622213213737362e-103,[1],pacf
20260527_095838,700003935,CONVÊNIO REFORMA DO PONTO DE CULTURA SITIO DA TRIN -,apenas_positivos,79,67,12,1,LR,Ridge(alpha=1.0),7.508790649078966,5.366551116698983,21.67435661839551,False,False,2.622213213737362e-103,[1],pacf
20260527_095838,700003935,CONVÊNIO REFORMA DO PONTO DE CULTURA SITIO DA TRIN -,apenas_positivos,79,67,12,1,SVR,"{'C': 1, 'epsilon': 0.01, 'kernel': 'linear'}",6.9596326930976495,4.704800681067227,18.638536085948157,False,False,2.622213213737362e-103,[1],pacf
20260527_095838,700003935,CONVÊNIO REFORMA DO PONTO DE CULTURA SITIO DA TRIN -,apenas_positivos,79,67,12,1,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.001, 'learning_rate_init': 0.001}",7.056380869012823,4.8371966199369405,19.264970134997114,False,False,2.622213213737362e-103,[1],pacf
20260527_095838,700003948,CONVÊNIO FIOCRUZ - 770315/2012,apenas_positivos,40,32,8,0,N/A,N/A,,,,False,True,0.9995122761785136,[],nenhum
20260527_095838,700004065,CONVÊNIO PROGRAMA CASA VERDE E AMARELA -,apenas_positivos,72,60,12,0,N/A,N/A,,,,False,True,0.9672726280901582,[],nenhum
20260527_095838,700004079,CONVÊNIO ACESSIBILIDADE PARA A COPA DE 2014 - 769545,apenas_positivos,81,69,12,0,N/A,N/A,,,,False,True,0.9999999991445858,[],nenhum
20260527_095838,700004130,CONVÊNIO PROGRAMA ÁGUA DOCE - SICONV 786883/2013 - CV MMA/SRHU 07801/2013,apenas_positivos,77,65,12,0,N/A,N/A,,,,False,True,0.17424998226975327,[4],nenhum
20260527_095838,700004133,CONVÊNIO TC Nº 0413.177-60/2013/MC/CAIXA - TC Nº 0413.177-60/2013/MC,positivos_e_negativos,73,61,12,0,N/A,N/A,,,,False,True,0.999999906357141,[],nenhum
20260527_095838,700004184,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA FEMININA ARA - 778011/2012,apenas_positivos,72,60,12,0,N/A,N/A,,,,False,True,0.9999999706173611,[],nenhum
20260527_095838,700004185,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA FEMININA DE  - 778012/2012,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999999483403959,[],nenhum
20260527_095838,700004186,CONVÊNIO CONSTRUÇÃO CADEIA PÚBLICA MASCULINA ARAÇO - 778004/2012,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999927881112147,[],nenhum
20260527_095838,700004187,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA MASCULINA AR - 778006/2012,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999923801871818,[],nenhum
20260527_095838,700004188,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA MASCULINA DE - 778007/2012,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999995430642404,[],nenhum
20260527_095838,700004189,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA DE ARAÇOIABA - 778008/2012,positivos_e_negativos,73,61,12,2,ARIMA,"(2,0,0)",52311.664261916405,49104.94829230778,137.62761543350283,False,False,0.03420327780323163,"[1, 2]",pacf
20260527_095838,700004189,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA DE ARAÇOIABA - 778008/2012,positivos_e_negativos,73,61,12,2,LR,Ridge(alpha=100.0),49764.33546661452,49339.727858419275,138.2385097645652,False,False,0.03420327780323163,"[1, 2]",pacf
20260527_095838,700004189,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA DE ARAÇOIABA - 778008/2012,positivos_e_negativos,73,61,12,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",9743.57325228434,9322.215416797915,25.24894805207079,True,False,0.03420327780323163,"[1, 2]",pacf
20260527_095838,700004189,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA DE ARAÇOIABA - 778008/2012,positivos_e_negativos,73,61,12,2,MLP,"{'hidden_layer_sizes': (50, 50), 'alpha': 0.01, 'learning_rate_init': 0.001}",10555.590263371521,10137.604028210364,27.48959468358591,False,False,0.03420327780323163,"[1, 2]",pacf
20260527_095838,700004190,CONVÊNIO CONSTRUÇÃO DA CADEIA PÚBLICA MASCULINA DE - 778010/2012,apenas_positivos,71,59,12,0,N/A,N/A,,,,False,True,0.9999984360357009,[],nenhum
20260527_095838,700004244,CONVÊNIO PAC VILA DOS REMÉDIOS -,positivos_e_negativos,62,50,12,0,N/A,N/A,,,,False,True,0.522573389741735,[],nenhum
20260527_095838,700004245,CONVÊNIO FORTE DE SANTO ANTÔNIO -,positivos_e_negativos,62,50,12,5,ARIMA,"(2,1,3)",632.2301403173545,285.84931388134925,72.50889102341432,False,False,2.6447564923120794e-20,"[1, 2, 5]",pacf
20260527_095838,700004245,CONVÊNIO FORTE DE SANTO ANTÔNIO -,positivos_e_negativos,62,50,12,5,LR,Ridge(alpha=100.0),615.686353513339,261.82843086209033,60.64623196708416,False,False,2.6447564923120794e-20,"[1, 2, 5]",pacf
20260527_095838,700004245,CONVÊNIO FORTE DE SANTO ANTÔNIO -,positivos_e_negativos,62,50,12,5,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",588.619164498666,229.02193927878716,41.57377854363837,True,False,2.6447564923120794e-20,"[1, 2, 5]",pacf
20260527_095838,700004245,CONVÊNIO FORTE DE SANTO ANTÔNIO -,positivos_e_negativos,62,50,12,5,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.001, 'learning_rate_init': 0.01}",741.3511772667881,421.61289538358693,142.70334335266764,False,False,2.6447564923120794e-20,"[1, 2, 5]",pacf
20260527_095838,700004246,CONVÊNIO PAC 313 - FORTE DE SÃO PEDRO DO BOLDRÓ -,positivos_e_negativos,62,50,12,5,ARIMA,"(2,1,3)",520.6133690823726,259.8439426760015,101.00559838981249,False,False,2.558193627567913e-20,"[1, 2, 5]",pacf
20260527_095838,700004246,CONVÊNIO PAC 313 - FORTE DE SÃO PEDRO DO BOLDRÓ -,positivos_e_negativos,62,50,12,5,LR,Ridge(alpha=100.0),503.63557286825045,235.43543436323588,85.19120539764087,False,False,2.558193627567913e-20,"[1, 2, 5]",pacf
20260527_095838,700004246,CONVÊNIO PAC 313 - FORTE DE SÃO PEDRO DO BOLDRÓ -,positivos_e_negativos,62,50,12,5,SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",474.7177582134866,203.13181680990272,58.940418286576865,True,False,2.558193627567913e-20,"[1, 2, 5]",pacf
20260527_095838,700004246,CONVÊNIO PAC 313 - FORTE DE SÃO PEDRO DO BOLDRÓ -,positivos_e_negativos,62,50,12,5,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.01}",624.4604431091551,380.3066594758755,185.6205326324366,False,False,2.558193627567913e-20,"[1, 2, 5]",pacf
20260527_095838,700004258,CONVÊNIO SISTEMA DE TRANSPORTE RÁPIDO - TC Nº 0398.472-15/2012-PE,positivos_e_negativos,74,62,12,0,N/A,N/A,,,,False,True,0.07363988326253149,[10],nenhum
20260527_095838,700004260,CONVÊNIO PROGRAMA MOBILIDADE URBANA E TRANSITO. - TC Nº0398.475-48/2012-PE,apenas_positivos,77,65,12,0,N/A,N/A,,,,False,True,0.9998843128357977,[],nenhum
20260527_095838,700004288,CONVÊNIO INTERVENÇÃO DO ENTORNO DO TELEFÉRICO NO M -,apenas_positivos,80,68,12,2,ARIMA,"(1,1,2)",154.2487843443717,129.70799114088777,16.374586245790006,False,False,1.8482041205666054e-112,"[1, 2]",pacf
20260527_095838,700004288,CONVÊNIO INTERVENÇÃO DO ENTORNO DO TELEFÉRICO NO M -,apenas_positivos,80,68,12,2,LR,Ridge(alpha=1.0),177.43754847736457,150.77274489090573,19.083563813812976,False,False,1.8482041205666054e-112,"[1, 2]",pacf
20260527_095838,700004288,CONVÊNIO INTERVENÇÃO DO ENTORNO DO TELEFÉRICO NO M -,apenas_positivos,80,68,12,2,SVR,"{'C': 100, 'epsilon': 0.01, 'kernel': 'linear'}",144.59392808998638,122.01854199830434,15.42420551909702,True,False,1.8482041205666054e-112,"[1, 2]",pacf
20260527_095838,700004288,CONVÊNIO INTERVENÇÃO DO ENTORNO DO TELEFÉRICO NO M -,apenas_positivos,80,68,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.001}",170.96729495623228,144.547410165455,18.273568855710877,False,False,1.8482041205666054e-112,"[1, 2]",pacf
20260527_095838,700004323,CONVÊNIO ANA/PROGESTÃO - CONTRATO 064/2014.,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.7885461184303002,[],nenhum
20260527_095838,700004372,CONVÊNIO SAT E SIC - 02544/2015,apenas_positivos,31,25,6,0,N/A,N/A,,,,False,True,0.05557309887602073,[2],nenhum
20260527_095838,700004378,CONVÊNIO PROJETO DE INTEGRAÇÃO DO SÃO FRANCISCO-PI - TC Nº 0073/2015-MI,apenas_positivos,75,63,12,0,N/A,N/A,,,,False,True,0.9999859334710208,[],nenhum
20260527_095838,700004381,CONVÊNIO IMPLANTAÇÃO DE CENTRAL DE MONITORAÇÃO ELE - 822736/2015/GAB/DEPEN,apenas_positivos,77,65,12,0,N/A,N/A,,,,False,True,0.9999854734969946,[],nenhum
20260527_095838,700004408,CONVÊNIO PAVIMENTAÇÃO DO ACESSO AO MIRANTE FREI DA -,apenas_positivos,78,66,12,2,ARIMA,"(0,1,1)",535.0018718815105,490.8514289739289,25.86070626304757,False,False,8.370376904122831e-95,"[1, 2]",pacf
20260527_095838,700004408,CONVÊNIO PAVIMENTAÇÃO DO ACESSO AO MIRANTE FREI DA -,apenas_positivos,78,66,12,2,LR,Ridge(alpha=1.0),547.1336362040613,500.56309986182197,26.34803038580282,False,False,8.370376904122831e-95,"[1, 2]",pacf
20260527_095838,700004408,CONVÊNIO PAVIMENTAÇÃO DO ACESSO AO MIRANTE FREI DA -,apenas_positivos,78,66,12,2,SVR,"{'C': 1, 'epsilon': 0.1, 'kernel': 'linear'}",498.7662235544073,456.2999486870729,24.017112754344975,True,False,8.370376904122831e-95,"[1, 2]",pacf
20260527_095838,700004408,CONVÊNIO PAVIMENTAÇÃO DO ACESSO AO MIRANTE FREI DA -,apenas_positivos,78,66,12,2,MLP,"{'hidden_layer_sizes': (50,), 'alpha': 0.01, 'learning_rate_init': 0.01}",561.2013671573391,517.4269756139337,27.306454877843976,False,False,8.370376904122831e-95,"[1, 2]",pacf
20260527_095838,700004438,CONVÊNIO BR 101/PE CONTORNO RECIFE - TC Nº 1.115/2012-00,positivos_e_negativos,21,17,4,0,N/A,N/A,,,,False,True,0.9967882092444749,[],nenhum
20260527_095838,700004588,CONVÊNIO ADESÃO AO GOV. DO ESTADO DE PE AO PROG. Q -,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.6185158256290387,[],nenhum
20260527_095838,700004622,CONVÊNIO ANA/PROCOMITÊS - APAC - CONTRATO 064/2017,apenas_positivos,82,70,12,0,N/A,N/A,,,,False,True,0.06552007241892886,[10],nenhum
20260527_095838,700004636,CONVÊNIO CONJUNTO HABITACIONAL PEIXINHOS I -,apenas_positivos,58,47,11,0,N/A,N/A,,,,False,True,0.23954588862783727,[3],nenhum
20260527_095838,700004680,CONVÊNIO TC 01/2017 AEROPORTO REGIONAL DE SERRA TA - TC 01/2017,apenas_positivos,18,15,3,0,N/A,N/A,,,,False,True,0.16652454510866252,[],nenhum
20260527_095838,700004690,CONVÊNIO MODERNIZAÇÃO DE QUADRAS DE ESPORTES NO MU -,positivos_e_negativos,22,18,4,0,N/A,N/A,,,,False,True,0.999956430760912,[],nenhum
20260527_095838,700004732,CONVÊNIO FITEC 2 - 2018 -,apenas_positivos,14,11,3,0,N/A,N/A,,,,False,True,0.99915904325722,[],nenhum
20260527_095838,700004733,CONVÊNIO PROGRAMA CENTELHA - FINEP -,apenas_positivos,41,33,8,0,N/A,N/A,,,,False,True,0.27519660799643175,[4],nenhum
20260527_095838,700004791,CONVÊNIO MODERNIZAÇÃO DAS UNIDADES OPERATIVAS QUE  - 894203/2019,apenas_positivos,61,49,12,0,N/A,N/A,,,,False,True,0.9999995497200385,[],nenhum
20260527_095838,700004792,CONVÊNIO FORTALECER E MODERNIZAR AS UNIDADES OPERA - 892625/2019,apenas_positivos,59,48,11,0,N/A,N/A,,,,False,True,0.5484175289583069,[6],nenhum
20260527_095838,700004806,CONVÊNIO TRANSFERENCIA DE RECURSOS DA UNIAO -,apenas_positivos,22,18,4,0,N/A,N/A,,,,False,True,0.9999972914342502,[],nenhum
20260527_095838,700004831,CONVÊNIO REQUALIFICAÇÃO DO MISPE E EQUIPAMENTOS PA - 850581/2017,apenas_positivos,34,28,6,0,N/A,N/A,,,,False,True,0.9961397450433233,[],nenhum
20260527_095838,700004844,CONVÊNIO CONCLUSÃO DAS OBRAS DA BARRAGEM DE PANELA -,apenas_positivos,18,15,3,0,N/A,N/A,,,,False,True,0.5941533060201436,[],nenhum
20260527_095838,700004930,CONVÊNIO HUMANIZAÇÃO DAS PERÍCIAS EM CRIANÇAS E AD -,apenas_positivos,52,42,10,0,N/A,N/A,,,,False,True,0.9999999999965581,[],nenhum
20260527_095838,700004978,CONVÊNIO MDR X APAC - PROGRAMA REVITALIZAÇÃO DE BA - 906673/2020,apenas_positivos,55,44,11,0,N/A,N/A,,,,False,True,0.9999991598034084,[],nenhum
20260527_095838,700004982,CONVÊNIO FORTALECER A POLÍCIA MILITAR DE PERNAMBUC -,apenas_positivos,43,35,8,0,N/A,N/A,,,,False,True,0.4556933212291092,[1],nenhum
20260527_095838,700004983,CONVÊNIO REESTRUTURAR E MODERNIZAR A DELEGACIA ESP -,apenas_positivos,42,34,8,0,N/A,N/A,,,,False,True,0.9998823761796986,[],nenhum
20260527_095838,700004985,CONVÊNIO MODERNIZAR E APARELHAR O BATALHÃO DE POLÍ -,apenas_positivos,53,43,10,0,N/A,N/A,,,,False,True,0.9465953160002869,[],nenhum
20260527_095838,700004986,CONVÊNIO MODERNIZAR O CORPO DE BOMBEIROS MILITAR D -,apenas_positivos,54,44,10,0,N/A,N/A,,,,False,True,0.9969643518438995,[],nenhum
20260527_095838,700004987,CONVÊNIO REESTRUTURAR E MODERNIZAR A PERÍCIA TÉCNI -,positivos_e_negativos,52,42,10,0,N/A,N/A,,,,False,True,0.9999957282484584,[],nenhum
20260527_095838,700005000,CONVÊNIO MODERNIZAÇÃO E APERFEIÇOAMENTO DA INFRAES - CONV 904353/2020,apenas_positivos,20,16,4,0,N/A,N/A,,,,False,True,0.9839458272902867,[],nenhum
20260527_095838,700005034,CONVÊNIO CONSTRUÇÃO DE CENTRO DE EVENTOS NO MUNICÍ -,positivos_e_negativos,30,24,6,0,N/A,N/A,,,,False,True,0.9999579078320714,[],nenhum
20260527_095838,700005038,CONVÊNIO PROJETO - 3/2021,apenas_positivos,25,20,5,0,N/A,N/A,,,,False,True,0.09301580686031853,[1],nenhum
20260527_095838,700005077,CONVÊNIO PROGRAMA  ALIMENTA  BRASIL - 919462/2021 MC-SEISP,apenas_positivos,46,37,9,0,N/A,N/A,,,,False,True,0.9952232891682354,[],nenhum
20260527_095838,700005106,CONVÊNIO BANCO CENTRAL DO BRASIL -,positivos_e_negativos,36,29,7,0,N/A,N/A,,,,False,True,0.935282641563189,[12],nenhum
20260527_095838,700005120,CONVÊNIO MODERNIZAÇÃO TECNOLÓGICA E OPERACIONAL DA -,apenas_positivos,21,17,4,0,N/A,N/A,,,,False,True,0.9999974730714972,[],nenhum
20260527_095838,700005123,CONVÊNIO MODERNIZAÇÃO DE INFRAESTRUTURA TECNOLÓGIC -,apenas_positivos,18,15,3,0,N/A,N/A,,,,False,True,0.9899920441578384,[],nenhum
20260527_095838,700005213,CONVÊNIO REAPARELHAR UNIDADES OPERACIONAIS PMPE-AQ -,apenas_positivos,26,21,5,0,N/A,N/A,,,,False,True,0.05826754250058293,[],nenhum
